Date and time,Mode,Distance,Duration,Price
2022-03-25 16:43,Bus,7.0,0.26,1.0
2022-11-29 08:30,Bus,3.4,0.15,1.0
2022-04-13 08:36,Bus,3.2,0.15,1.0
2022-08-03 12:07,Bus,5.9,0.18,1.0
2022-12-06 13:09,Bus,4.7,0.19,1.0
2022-03-23 22:31,Bus,2.6,0.08,1.0
2022-07-13 10:33,Bus,9.7,0.33,1.0
2022-04-01 13:56,Bus,5.4,0.18,1.0
2022-12-03 13:29,Bus,7.0,0.33,1.0
2022-12-01 08:41,Bus,5.4,0.32,1.0
2022-09-08 12:28,Bus,3.7,0.16,1.0
2022-04-22 18:23,Bus,7.0,0.33,1.0
2022-02-23 19:10,Bus,1.6,0.08,1.0
2022-03-08 08:27,Bus,3.4,0.12,1.0
2022-09-16 09:26,Bus,4.1,0.24,1.0
2022-10-30 22:52,Bus,6.9,0.3,1.0
2022-01-30 10:12,Bus,3.6,0.15,1.0
2022-10-13 17:24,Bus,2.8,0.14,1.0
2022-11-04 15:44,Bus,8.2,0.29,1.0
2022-05-27 10:12,Bus,1.8,0.09,1.0
2022-03-23 17:27,Bus,2.6,0.09,1.0
2022-01-20 17:52,Bus,3.1,0.15,1.0
2022-10-04 08:14,Bus,6.4,0.26,1.0
2022-05-09 09:12,Bus,5.6,0.19,1.0
2022-11-14 13:12,Bus,10.6,0.33,1.0
2022-09-09 08:47,Bus,4.7,0.31,1.0
2022-03-02 20:19,Bus,4.9,0.16,1.0
2022-02-08 18:44,Bus,1.4,0.06,1.0
2022-08-21 18:55,Bus,2.4,0.1,1.0
2022-03-26 19:18,Bus,3.8,0.16,1.0
2022-04-18 11:27,Bus,6.0,0.17,1.0
2022-10-22 09:11,Bus,4.7,0.21,1.0
2022-08-04 18:44,Bus,7.8,0.31,1.0
2022-01-23 13:46,Bus,2.9,0.11,1.0
2022-02-06 12:26,Bus,1.3,0.06,1.0
2022-07-29 09:55,Bus,3.6,0.14,1.0
2022-10-27 16:11,Bus,1.5,0.07,1.0
2022-07-24 11:44,Bus,6.4,0.26,1.0
2022-03-09 13:20,Bus,1.4,0.05,1.0
2022-05-27 15:19,Bus,2.4,0.08,1.0
2022-03-03 11:10,Bus,2.9,0.13,1.0
2022-12-21 15:37,Bus,4.3,0.15,1.0
2022-04-30 20:44,Bus,1.7,0.06,1.0
2022-02-14 08:20,Bus,1.3,0.05,1.0
2022-01-10 18:34,Bus,1.2,0.04,1.0
2022-11-26 12:14,Bus,2.1,0.12,1.0
2022-02-20 18:30,Bus,1.6,0.06,1.0
2022-12-19 10:41,Bus,1.9,0.06,1.0
2022-12-07 09:18,Bus,3.2,0.13,1.0
2022-08-03 13:08,Bus,2.3,0.11,1.0
2022-10-02 07:26,Bus,9.8,0.45,1.0
2022-11-16 10:03,Bus,8.2,0.3,1.0
2022-03-16 13:15,Bus,5.3,0.15,1.0
2022-01-25 16:13,Bus,2.8,0.12,1.0
2022-03-08 08:59,Bus,0.7,0.03,1.0
2022-10-23 19:30,Bus,6.5,0.24,1.0
2022-11-20 13:34,Bus,3.4,0.13,1.0
2022-02-03 12:26,Bus,6.3,0.24,1.0
2022-11-14 17:36,Bus,1.7,0.05,1.0
2022-09-29 17:12,Bus,2.2,0.09,1.0
2022-09-28 18:14,Bus,7.6,0.37,1.0
2022-03-12 22:01,Bus,1.1,0.04,1.0
2022-08-28 17:04,Bus,2.4,0.08,1.0
2022-03-15 19:08,Bus,1.4,0.07,1.0
2022-09-02 19:33,Bus,10.3,0.37,1.0
2022-03-16 09:23,Bus,3.5,0.11,1.0
2022-04-17 13:03,Bus,10.1,0.32,1.0
2022-10-14 09:10,Bus,5.8,0.2,1.0
2022-12-20 08:57,Bus,5.7,0.24,1.0
2022-06-01 19:17,Bus,4.0,0.16,1.0
2022-03-04 07:44,Bus,6.7,0.29,1.0
2022-06-10 19:20,Bus,6.7,0.26,1.0
2022-08-02 19:26,Bus,2.2,0.08,1.0
2022-07-22 20:41,Bus,12.0,0.56,1.0
2022-12-09 22:59,Bus,2.1,0.07,1.0
2022-08-26 20:28,Bus,9.2,0.37,1.0
2022-08-24 09:16,Bus,6.0,0.25,1.0
2022-11-21 22:28,Bus,3.1,0.11,1.0
2022-05-07 11:47,Bus,8.6,0.32,1.0
2022-11-18 20:54,Bus,1.3,0.04,1.0
2022-07-24 21:54,Bus,1.0,0.05,1.0
2022-03-24 14:40,Bus,6.1,0.29,1.0
2022-03-16 07:50,Bus,4.9,0.19,1.0
2022-08-26 20:04,Bus,5.9,0.23,1.0
2022-11-25 20:41,Bus,3.1,0.11,1.0
2022-11-05 16:49,Bus,7.6,0.37,1.0
2022-03-28 17:13,Bus,3.8,0.18,1.0
2022-11-09 21:26,Bus,1.4,0.05,1.0
2022-01-20 17:12,Bus,3.4,0.16,1.0
2022-05-30 12:02,Bus,4.7,0.21,1.0
2022-07-16 19:24,Bus,2.4,0.1,1.0
2022-06-09 18:27,Bus,1.5,0.05,1.0
2022-12-26 19:36,Bus,2.6,0.13,1.0
2022-07-04 17:05,Bus,3.7,0.15,1.0
2022-01-12 19:15,Bus,8.7,0.35,1.0
2022-02-22 18:31,Bus,8.7,0.35,1.0
2022-11-12 13:06,Bus,6.5,0.21,1.0
2022-07-29 12:17,Bus,6.0,0.27,1.0
2022-03-14 09:08,Bus,2.0,0.06,1.0
2022-10-22 12:57,Bus,3.9,0.16,1.0
2022-08-25 08:46,Bus,9.4,0.5,1.0
2022-02-15 19:04,Bus,3.0,0.11,1.0
2022-11-09 19:10,Bus,4.5,0.19,1.0
2022-07-13 15:34,Bus,11.5,0.46,1.0
2022-10-08 16:25,Bus,4.0,0.21,1.0
2022-03-22 09:09,Bus,6.3,0.26,1.0
2022-04-16 10:25,Bus,0.9,0.03,1.0
2022-02-04 17:52,Bus,1.8,0.08,1.0
2022-02-04 18:50,Bus,4.1,0.19,1.0
2022-12-13 19:07,Bus,2.7,0.12,1.0
2022-08-07 18:22,Bus,4.0,0.15,1.0
2022-11-11 19:27,Bus,4.7,0.2,1.0
2022-06-29 09:29,Bus,1.1,0.04,1.0
2022-06-23 20:58,Bus,8.2,0.35,1.0
2022-09-25 13:36,Bus,1.5,0.06,1.0
2022-08-15 21:57,Bus,3.7,0.13,1.0
2022-07-30 21:40,Bus,1.4,0.05,1.0
2022-02-18 18:22,Bus,7.4,0.32,1.0
2022-10-12 16:59,Bus,4.5,0.22,1.0
2022-11-10 16:34,Bus,4.9,0.22,1.0
2022-01-10 13:35,Bus,3.2,0.15,1.0
2022-03-07 17:30,Bus,5.6,0.19,1.0
2022-01-08 13:08,Bus,2.7,0.09,1.0
2022-09-06 09:59,Bus,3.3,0.14,1.0
2022-11-19 14:59,Bus,10.7,0.39,1.0
2022-05-06 10:57,Bus,7.1,0.3,1.0
2022-12-24 16:21,Bus,5.3,0.19,1.0
2022-07-05 19:12,Bus,4.0,0.15,1.0
2022-12-19 20:12,Bus,3.2,0.11,1.0
2022-03-05 21:19,Bus,7.6,0.28,1.0
2022-10-29 11:45,Bus,11.5,0.37,1.0
2022-06-30 22:26,Bus,2.8,0.09,1.0
2022-08-25 13:04,Bus,1.3,0.05,1.0
2022-12-20 15:15,Bus,3.5,0.11,1.0
2022-10-10 15:43,Bus,7.4,0.29,1.0
2022-07-10 10:31,Bus,9.0,0.61,1.0
2022-02-09 14:53,Bus,1.3,0.05,1.0
2022-11-18 20:39,Bus,2.8,0.1,1.0
2022-11-06 13:45,Bus,9.3,0.41,1.0
2022-12-20 16:54,Bus,5.1,0.19,1.0
2022-09-24 21:12,Bus,0.8,0.04,1.0
2022-02-07 18:57,Bus,5.1,0.19,1.0
2022-01-05 10:43,Bus,3.3,0.13,1.0
2022-08-12 13:41,Bus,3.2,0.12,1.0
2022-01-16 17:24,Bus,4.0,0.17,1.0
2022-07-16 08:20,Bus,2.4,0.09,1.0
2022-03-14 11:53,Bus,1.8,0.07,1.0
2022-11-06 08:36,Bus,4.2,0.16,1.0
2022-11-25 13:19,Bus,2.3,0.09,1.0
2022-03-24 12:56,Bus,5.9,0.21,1.0
2022-11-17 10:44,Bus,9.3,0.36,1.0
2022-07-07 15:32,Bus,5.0,0.23,1.0
2022-07-07 19:37,Bus,0.9,0.03,1.0
2022-01-17 16:02,Bus,5.9,0.2,1.0
2022-02-16 20:38,Bus,8.7,0.37,1.0
2022-09-17 06:53,Bus,4.4,0.17,1.0
2022-01-05 22:29,Bus,2.3,0.09,1.0
2022-03-26 13:50,Bus,1.1,0.05,1.0
2022-07-16 16:14,Bus,3.6,0.12,1.0
2022-10-22 20:38,Bus,3.8,0.21,1.0
2022-08-06 21:47,Bus,2.7,0.11,1.0
2022-06-15 18:26,Bus,1.7,0.06,1.0
2022-09-23 21:54,Bus,9.2,0.51,1.0
2022-04-30 08:36,Bus,6.3,0.22,1.0
2022-06-26 13:33,Bus,9.2,0.39,1.0
2022-07-16 21:41,Bus,4.0,0.18,1.0
2022-07-05 16:05,Bus,1.6,0.06,1.0
2022-03-10 06:05,Bus,4.9,0.23,1.0
2022-04-20 15:02,Bus,3.2,0.14,1.0
2022-06-23 08:16,Bus,2.3,0.14,1.0
2022-01-23 10:58,Bus,4.2,0.17,1.0
2022-11-11 19:36,Bus,4.1,0.22,1.0
2022-04-04 15:10,Bus,3.6,0.14,1.0
2022-11-17 17:54,Bus,7.6,0.24,1.0
2022-08-10 16:22,Bus,5.7,0.21,1.0
2022-11-25 19:01,Bus,2.5,0.09,1.0
2022-08-17 18:55,Bus,4.6,0.15,1.0
2022-12-26 11:59,Bus,3.6,0.15,1.0
2022-04-03 15:04,Bus,4.3,0.15,1.0
2022-12-13 10:15,Bus,3.7,0.16,1.0
2022-09-04 07:03,Bus,2.3,0.11,1.0
2022-04-25 19:23,Bus,3.9,0.24,1.0
2022-08-05 20:57,Bus,6.4,0.33,1.0
2022-12-13 16:20,Bus,1.9,0.08,1.0
2022-12-29 08:45,Bus,1.6,0.13,1.0
2022-10-01 19:08,Bus,9.1,0.25,1.0
2022-11-22 08:52,Bus,3.3,0.14,1.0
2022-07-14 08:52,Bus,1.2,0.04,1.0
2022-02-16 16:28,Bus,5.9,0.25,1.0
2022-04-13 10:28,Bus,3.8,0.11,1.0
2022-05-14 11:48,Bus,1.4,0.05,1.0
2022-08-27 10:13,Bus,2.3,0.12,1.0
2022-01-11 11:29,Bus,2.9,0.11,1.0
2022-03-04 14:37,Bus,7.1,0.3,1.0
2022-12-11 08:23,Bus,1.8,0.09,1.0
2022-01-15 20:31,Bus,0.9,0.04,1.0
2022-07-06 18:15,Bus,1.9,0.06,1.0
2022-10-12 20:35,Bus,9.0,0.37,1.0
2022-05-20 22:54,Bus,5.8,0.2,1.0
2022-12-13 18:18,Bus,3.7,0.18,1.0
2022-04-22 19:36,Bus,4.0,0.13,1.0
2022-03-14 11:04,Bus,6.9,0.27,1.0
2022-03-14 15:54,Bus,5.9,0.32,1.0
2022-10-01 21:40,Bus,10.3,0.99,1.0
2022-11-21 08:38,Bus,2.7,0.12,1.0
2022-03-30 22:25,Bus,3.5,0.15,1.0
2022-10-08 15:10,Bus,2.4,0.09,1.0
2022-01-28 23:48,Bus,8.5,0.32,1.0
2022-10-18 07:06,Bus,4.4,0.13,1.0
2022-06-30 10:22,Bus,6.6,0.24,1.0
2022-12-26 19:21,Bus,6.2,0.22,1.0
2022-09-24 15:11,Bus,4.7,0.16,1.0
2022-02-08 19:02,Bus,8.1,0.3,1.0
2022-07-20 15:28,Bus,8.4,0.42,1.0
2022-11-02 17:34,Bus,2.8,0.13,1.0
2022-06-28 10:55,Bus,4.3,0.14,1.0
2022-12-26 09:45,Bus,2.6,0.11,1.0
2022-10-15 17:33,Bus,0.9,0.04,1.0
2022-11-16 07:50,Bus,4.8,0.21,1.0
2022-09-06 23:20,Bus,2.2,0.08,1.0
2022-07-03 10:58,Bus,2.4,0.12,1.0
2022-12-19 10:23,Bus,4.0,0.24,1.0
2022-01-06 10:46,Bus,7.0,0.32,1.0
2022-04-12 19:58,Bus,4.3,0.2,1.0
2022-02-04 12:29,Bus,2.8,0.1,1.0
2022-05-23 15:44,Bus,6.1,0.3,1.0
2022-09-11 22:13,Bus,2.2,0.06,1.0
2022-04-08 15:42,Bus,11.2,0.62,1.0
2022-10-12 18:36,Bus,1.6,0.07,1.0
2022-09-16 21:56,Bus,5.2,0.17,1.0
2022-03-29 21:34,Bus,3.9,0.13,1.0
2022-09-24 13:01,Bus,8.4,0.24,1.0
2022-03-03 23:48,Bus,11.2,0.45,1.0
2022-02-14 16:20,Bus,2.1,0.11,1.0
2022-02-24 22:13,Bus,3.9,0.19,1.0
2022-12-13 09:44,Bus,2.3,0.1,1.0
2022-11-03 11:01,Bus,11.6,0.39,1.0
2022-11-25 20:56,Bus,8.0,0.51,1.0
2022-11-26 10:19,Bus,6.6,0.28,1.0
2022-10-28 19:05,Bus,11.1,0.49,1.0
2022-07-08 17:01,Bus,0.9,0.04,1.0
2022-01-14 23:48,Bus,4.9,0.21,1.0
2022-12-13 13:45,Bus,4.0,0.16,1.0
2022-12-24 13:07,Bus,2.6,0.09,1.0
2022-08-24 17:30,Bus,4.8,0.19,1.0
2022-09-07 17:16,Bus,4.5,0.23,1.0
2022-08-23 19:31,Bus,8.1,0.27,1.0
2022-08-25 17:06,Bus,4.0,0.29,1.0
2022-07-21 20:09,Bus,0.8,0.03,1.0
2022-04-18 19:27,Bus,5.9,0.22,1.0
2022-03-12 15:36,Bus,2.6,0.13,1.0
2022-10-12 10:05,Bus,6.1,0.29,1.0
2022-06-21 17:30,Bus,3.7,0.2,1.0
2022-09-18 18:11,Bus,2.2,0.09,1.0
2022-03-21 15:33,Bus,9.3,0.38,1.0
2022-02-11 20:31,Bus,6.3,0.29,1.0
2022-10-11 16:39,Bus,5.2,0.19,1.0
2022-09-05 20:02,Bus,3.6,0.14,1.0
2022-07-03 10:45,Bus,3.1,0.09,1.0
2022-11-05 18:58,Bus,20.5,0.87,1.0
2022-10-10 17:56,Bus,2.0,0.1,1.0
2022-11-17 18:15,Bus,2.2,0.1,1.0
2022-06-19 22:47,Bus,4.9,0.18,1.0
2022-10-11 14:49,Bus,2.6,0.13,1.0
2022-01-10 08:37,Bus,6.1,0.27,1.0
2022-12-21 08:09,Bus,1.8,0.07,1.0
2022-10-08 16:02,Bus,4.7,0.22,1.0
2022-10-07 15:32,Bus,4.6,0.17,1.0
2022-10-06 08:45,Bus,5.3,0.27,1.0
2022-12-29 09:13,Bus,4.7,0.28,1.0
2022-01-31 10:06,Bus,9.4,0.4,1.0
2022-04-12 19:17,Bus,2.6,0.09,1.0
2022-10-31 17:13,Bus,1.4,0.07,1.0
2022-11-26 15:29,Bus,13.4,0.45,1.0
2022-11-21 14:07,Bus,2.1,0.07,1.0
2022-10-17 20:33,Bus,4.1,0.19,1.0
2022-07-09 20:16,Bus,1.5,0.05,1.0
2022-10-25 11:55,Bus,2.5,0.09,1.0
2022-11-21 22:33,Bus,10.4,0.28,1.0
2022-01-01 12:25,Bus,1.5,0.05,1.0
2022-11-09 14:53,Bus,6.2,0.23,1.0
2022-10-15 14:11,Bus,5.3,0.18,1.0
2022-06-01 16:20,Bus,2.9,0.12,1.0
2022-10-26 20:28,Bus,5.2,0.2,1.0
2022-11-26 15:04,Bus,4.6,0.19,1.0
2022-09-14 10:25,Bus,3.5,0.13,1.0
2022-09-20 19:45,Bus,11.3,0.42,1.0
2022-07-08 21:58,Bus,2.6,0.11,1.0
2022-12-16 16:55,Bus,7.0,0.27,1.0
2022-08-11 20:33,Bus,4.7,0.21,1.0
2022-04-17 08:13,Bus,7.4,0.22,1.0
2022-04-17 08:43,Bus,6.4,0.23,1.0
2022-09-05 12:01,Bus,3.3,0.12,1.0
2022-02-06 17:46,Bus,3.8,0.16,1.0
2022-03-04 12:41,Bus,4.4,0.13,1.0
2022-04-13 21:24,Bus,7.2,0.32,1.0
2022-11-17 11:54,Bus,1.4,0.06,1.0
2022-05-24 16:48,Bus,1.2,0.05,1.0
2022-01-21 08:37,Bus,3.1,0.14,1.0
2022-04-11 17:19,Bus,3.6,0.15,1.0
2022-02-04 19:44,Bus,2.4,0.1,1.0
2022-02-19 12:42,Bus,4.6,0.19,1.0
2022-05-17 17:41,Bus,7.1,0.33,1.0
2022-01-25 16:05,Bus,2.4,0.09,1.0
2022-11-23 11:42,Bus,4.0,0.18,1.0
2022-11-05 16:16,Bus,7.8,0.32,1.0
2022-03-08 22:42,Bus,8.5,0.38,1.0
2022-10-28 17:00,Bus,8.5,0.4,1.0
2022-08-22 19:17,Bus,2.2,0.09,1.0
2022-10-21 19:42,Bus,1.6,0.07,1.0
2022-05-09 17:23,Bus,1.4,0.06,1.0
2022-04-30 16:23,Bus,1.5,0.05,1.0
2022-02-17 18:13,Bus,4.3,0.19,1.0
2022-01-11 19:20,Bus,6.2,0.24,1.0
2022-08-31 07:08,Bus,7.7,0.4,1.0
2022-03-19 21:07,Bus,7.3,0.28,1.0
2022-01-07 17:13,Bus,1.8,0.06,1.0
2022-12-23 09:45,Bus,4.5,0.17,1.0
2022-04-03 08:40,Bus,2.5,0.11,1.0
2022-01-21 14:08,Bus,3.5,0.18,1.0
2022-07-28 10:34,Bus,2.3,0.1,1.0
2022-10-24 22:31,Bus,4.8,0.16,1.0
2022-03-12 19:06,Bus,1.9,0.06,1.0
2022-05-03 21:29,Bus,2.2,0.09,1.0
2022-02-08 09:26,Bus,2.0,0.1,1.0
2022-10-06 18:09,Bus,4.0,0.17,1.0
2022-07-27 17:38,Bus,3.6,0.17,1.0
2022-03-01 13:13,Bus,6.9,0.25,1.0
2022-07-08 20:26,Bus,9.2,0.36,1.0
2022-11-16 09:29,Bus,4.7,0.27,1.0
2022-03-05 11:58,Bus,1.2,0.07,1.0
2022-12-08 20:56,Bus,3.3,0.17,1.0
2022-12-12 14:41,Bus,1.8,0.08,1.0
2022-09-04 14:35,Bus,1.3,0.05,1.0
2022-10-12 18:34,Bus,2.8,0.1,1.0
2022-07-08 10:38,Bus,4.0,0.15,1.0
2022-03-01 17:26,Bus,4.8,0.18,1.0
2022-02-19 18:18,Bus,7.0,0.24,1.0
2022-07-03 16:52,Bus,4.5,0.14,1.0
2022-05-18 21:04,Bus,3.5,0.14,1.0
2022-03-28 18:11,Bus,11.9,0.47,1.0
2022-07-11 10:04,Bus,5.8,0.24,1.0
2022-08-16 06:55,Bus,4.2,0.14,1.0
2022-03-19 22:12,Bus,7.9,0.33,1.0
2022-07-28 22:15,Bus,5.3,0.2,1.0
2022-10-04 08:38,Bus,1.4,0.08,1.0
2022-10-25 09:02,Bus,5.0,0.25,1.0
2022-09-10 20:20,Bus,2.3,0.09,1.0
2022-05-02 19:06,Bus,6.7,0.38,1.0
2022-12-08 20:26,Bus,11.5,0.61,1.0
2022-11-06 12:44,Bus,5.7,0.2,1.0
2022-11-02 20:58,Bus,5.7,0.21,1.0
2022-02-26 22:45,Bus,7.3,0.25,1.0
2022-01-14 20:11,Bus,1.5,0.06,1.0
2022-01-24 13:23,Bus,12.6,0.41,1.0
2022-10-18 07:27,Bus,4.8,0.17,1.0
2022-11-06 20:12,Bus,6.2,0.19,1.0
2022-01-04 10:01,Bus,9.0,0.35,1.0
2022-03-23 08:32,Bus,6.4,0.31,1.0
2022-05-18 09:51,Bus,3.0,0.18,1.0
2022-08-11 09:33,Bus,4.3,0.2,1.0
2022-05-16 17:31,Bus,7.7,0.4,1.0
2022-05-27 14:40,Bus,5.0,0.21,1.0
2022-01-20 19:01,Bus,5.8,0.19,1.0
2022-07-04 20:01,Bus,7.6,0.31,1.0
2022-12-29 14:39,Bus,0.9,0.04,1.0
2022-05-16 09:08,Bus,1.9,0.09,1.0
2022-02-23 23:04,Bus,6.8,0.21,1.0
2022-11-25 08:08,Bus,12.3,0.5,1.0
2022-11-14 23:17,Bus,9.4,0.31,1.0
2022-04-14 16:40,Bus,1.7,0.09,1.0
2022-09-27 17:00,Bus,8.7,0.45,1.0
2022-01-21 22:02,Bus,3.5,0.16,1.0
2022-09-30 17:05,Bus,6.1,0.25,1.0
2022-05-31 18:25,Bus,2.5,0.08,1.0
2022-08-15 08:37,Bus,3.0,0.13,1.0
2022-05-24 20:54,Bus,9.3,0.37,1.0
2022-12-28 21:26,Bus,9.6,0.47,1.0
2022-02-14 12:25,Bus,3.0,0.11,1.0
2022-07-27 18:44,Bus,1.0,0.05,1.0
2022-10-03 17:15,Bus,9.1,0.38,1.0
2022-12-26 14:51,Bus,3.0,0.12,1.0
2022-12-01 08:00,Bus,3.7,0.23,1.0
2022-09-25 07:30,Bus,11.8,0.44,1.0
2022-09-05 12:22,Bus,1.7,0.09,1.0
2022-10-27 08:24,Bus,3.3,0.17,1.0
2022-03-03 20:09,Bus,1.7,0.07,1.0
2022-01-30 15:54,Bus,2.6,0.09,1.0
2022-07-25 08:42,Bus,4.3,0.16,1.0
2022-01-05 17:43,Bus,5.0,0.23,1.0
2022-05-19 21:29,Bus,5.3,0.25,1.0
2022-05-20 20:54,Bus,2.5,0.1,1.0
2022-10-06 20:57,Bus,6.7,0.33,1.0
2022-02-21 19:05,Bus,2.0,0.08,1.0
2022-02-23 16:42,Bus,3.7,0.13,1.0
2022-06-25 21:51,Bus,6.0,0.22,1.0
2022-05-01 15:46,Bus,1.2,0.06,1.0
2022-09-30 17:46,Bus,10.3,0.46,1.0
2022-06-10 17:11,Bus,2.4,0.09,1.0
2022-01-31 19:36,Bus,1.2,0.06,1.0
2022-04-22 07:21,Bus,11.4,0.76,1.0
2022-12-09 09:16,Bus,1.4,0.06,1.0
2022-03-23 19:21,Bus,2.1,0.07,1.0
2022-06-10 19:55,Bus,8.1,0.29,1.0
2022-07-31 18:48,Bus,8.1,0.33,1.0
2022-01-14 21:06,Bus,4.4,0.17,1.0
2022-11-05 13:47,Bus,1.3,0.05,1.0
2022-03-11 11:48,Bus,1.9,0.07,1.0
2022-06-27 21:36,Bus,2.4,0.1,1.0
2022-01-23 14:58,Bus,4.4,0.15,1.0
2022-08-02 17:28,Bus,2.4,0.13,1.0
2022-11-02 19:53,Bus,2.2,0.08,1.0
2022-03-31 17:21,Bus,3.7,0.18,1.0
2022-12-02 07:18,Bus,6.6,0.3,1.0
2022-11-10 21:14,Bus,4.3,0.15,1.0
2022-11-14 10:05,Bus,2.9,0.09,1.0
2022-01-11 15:28,Bus,6.3,0.27,1.0
2022-01-26 16:19,Bus,1.3,0.08,1.0
2022-01-21 18:24,Bus,0.9,0.03,1.0
2022-12-22 10:33,Bus,2.4,0.09,1.0
2022-12-21 10:30,Bus,5.8,0.3,1.0
2022-02-02 19:36,Bus,13.4,0.46,1.0
2022-06-29 16:52,Bus,3.8,0.18,1.0
2022-03-25 20:41,Bus,3.0,0.14,1.0
2022-08-21 17:48,Bus,7.4,0.34,1.0
2022-06-20 19:51,Bus,3.7,0.13,1.0
2022-04-22 17:52,Bus,9.2,0.44,1.0
2022-06-17 21:48,Bus,6.3,0.21,1.0
2022-01-25 07:43,Bus,2.9,0.11,1.0
2022-12-13 16:47,Bus,4.7,0.22,1.0
2022-03-08 17:05,Bus,7.2,0.26,1.0
2022-01-18 18:02,Bus,7.0,0.24,1.0
2022-04-07 08:13,Bus,7.8,0.42,1.0
2022-08-15 16:39,Bus,9.0,0.43,1.0
2022-07-28 19:16,Bus,2.4,0.08,1.0
2022-07-30 19:24,Bus,0.9,0.03,1.0
2022-02-02 09:24,Bus,7.3,0.3,1.0
2022-09-12 17:04,Bus,4.0,0.2,1.0
2022-03-25 23:37,Bus,4.3,0.15,1.0
2022-10-12 08:56,Bus,2.2,0.09,1.0
2022-04-21 18:03,Bus,3.6,0.12,1.0
2022-06-10 23:21,Bus,5.7,0.24,1.0
2022-09-12 21:08,Bus,7.2,0.3,1.0
2022-10-28 08:51,Bus,2.0,0.09,1.0
2022-08-07 11:56,Bus,1.2,0.05,1.0
2022-06-15 18:59,Bus,8.0,0.29,1.0
2022-11-02 09:20,Bus,2.9,0.1,1.0
2022-09-26 16:27,Bus,4.5,0.21,1.0
2022-07-22 21:53,Bus,2.5,0.08,1.0
2022-11-22 08:35,Bus,6.0,0.26,1.0
2022-11-01 13:06,Bus,4.0,0.14,1.0
2022-09-16 10:51,Bus,6.4,0.2,1.0
2022-07-28 16:14,Bus,5.6,0.23,1.0
2022-09-08 08:02,Bus,5.5,0.23,1.0
2022-01-31 18:53,Bus,7.0,0.26,1.0
2022-04-10 11:55,Bus,5.6,0.28,1.0
2022-08-26 08:51,Bus,5.5,0.25,1.0
2022-04-12 17:19,Bus,4.1,0.23,1.0
2022-07-23 11:43,Bus,6.9,0.26,1.0
2022-10-03 18:55,Bus,1.5,0.09,1.0
2022-06-14 15:32,Bus,0.9,0.03,1.0
2022-01-17 20:53,Bus,2.6,0.09,1.0
2022-04-28 09:45,Bus,8.6,0.33,1.0
2022-09-06 08:53,Bus,3.6,0.18,1.0
2022-12-24 14:54,Bus,1.5,0.05,1.0
2022-12-04 13:38,Bus,3.6,0.13,1.0
2022-10-07 12:14,Bus,2.7,0.1,1.0
2022-07-28 12:35,Bus,6.2,0.31,1.0
2022-05-10 21:22,Bus,10.1,0.39,1.0
2022-04-30 20:56,Bus,6.7,0.19,1.0
2022-01-27 19:40,Bus,3.4,0.21,1.0
2022-01-24 16:50,Bus,8.0,0.42,1.0
2022-01-26 09:49,Bus,4.4,0.26,1.0
2022-08-04 19:43,Bus,9.2,0.42,1.0
2022-02-22 08:16,Bus,3.3,0.18,1.0
2022-06-29 08:26,Bus,6.0,0.29,1.0
2022-12-20 11:17,Bus,5.8,0.22,1.0
2022-11-24 11:37,Bus,2.4,0.17,1.0
2022-11-11 15:40,Bus,3.2,0.11,1.0
2022-12-12 14:13,Bus,3.4,0.16,1.0
2022-09-05 18:32,Bus,3.6,0.18,1.0
2022-02-17 07:35,Bus,7.4,0.26,1.0
2022-12-29 19:34,Bus,1.1,0.03,1.0
2022-11-19 21:57,Bus,5.0,0.25,1.0
2022-08-14 16:24,Bus,3.1,0.13,1.0
2022-10-27 17:29,Bus,2.4,0.12,1.0
2022-01-05 22:04,Bus,5.6,0.32,1.0
2022-12-05 08:13,Bus,6.1,0.26,1.0
2022-02-14 11:29,Bus,5.8,0.2,1.0
2022-10-30 17:30,Bus,2.4,0.1,1.0
2022-11-18 08:58,Bus,10.5,0.39,1.0
2022-04-27 21:23,Bus,5.3,0.22,1.0
2022-11-04 18:15,Bus,6.0,0.22,1.0
2022-06-26 11:28,Bus,0.8,0.03,1.0
2022-03-09 08:23,Bus,5.1,0.23,1.0
2022-05-16 11:30,Bus,1.7,0.06,1.0
2022-03-29 19:31,Bus,6.3,0.29,1.0
2022-02-18 08:04,Bus,2.6,0.14,1.0
2022-01-08 15:07,Bus,0.8,0.04,1.0
2022-01-05 08:44,Bus,3.8,0.14,1.0
2022-04-20 17:29,Bus,3.6,0.17,1.0
2022-12-21 15:31,Bus,6.9,0.25,1.0
2022-01-15 17:22,Bus,4.8,0.2,1.0
2022-07-15 22:08,Bus,4.7,0.17,1.0
2022-10-27 17:48,Bus,4.5,0.18,1.0
2022-06-26 15:28,Bus,8.5,0.34,1.0
2022-09-26 23:59,Bus,7.4,0.29,1.0
2022-11-27 21:38,Bus,2.5,0.1,1.0
2022-03-26 17:19,Bus,0.8,0.04,1.0
2022-05-22 17:02,Bus,10.8,0.46,1.0
2022-12-22 09:53,Bus,3.4,0.12,1.0
2022-02-10 10:42,Bus,4.3,0.24,1.0
2022-01-22 22:07,Bus,3.4,0.11,1.0
2022-12-14 16:32,Bus,2.6,0.11,1.0
2022-02-23 16:24,Bus,6.2,0.28,1.0
2022-07-14 08:12,Bus,3.2,0.18,1.0
2022-02-21 20:08,Bus,0.8,0.03,1.0
